1,2,3,4,target
-1.3374514213041406,-0.7518619309088979,-1.5814296146922817,-0.6023397000127167,-136.11773329820522
0.6459610221519538,-0.28564053775186593,-1.3160093285272778,0.052840358895796934,-115.93840624348888
-1.986687573303103,2.41811826614512,1.413008102291419,-1.556129873229835,105.76927267377498
-0.22871809779237476,0.39976589521572925,-0.41520243852585176,-0.6064421848070496,-28.39643363933378
0.01336093348355627,-2.468343670188903,0.49775427549279866,-1.066981898028773,39.42057437758694
-0.061669289588756,0.40841845179184116,-0.9352581379596314,-0.14664911098741892,-71.65626320758676
-0.9770117333349018,-1.8761224576161522,-1.3924623777392118,-1.3174606685938368,-113.93129897357844
0.9004364293242038,0.2567226107380234,-0.9325751734189435,0.8888827139091511,-80.33357469208131
0.00957270398662701,-2.3054066760124594,-0.4739589344374655,0.7651751990190815,-30.440265568448137
-0.5012062674991778,-0.5218012277833335,1.2987085641871443,1.1545823008213887,118.2030768374263
0.8520503454731683,-1.1732452955735633,1.425843740085604,-0.22196444399034848,134.1539021153076
2.044431714922323,-0.7872832368777137,0.07977582002586818,-1.1274099626839678,-3.673702896179236
-0.1421410126487805,-0.7802659581522549,-1.0231502861754846,-0.6350656073966588,-74.38757590402473
1.7334088297073096,-1.0379515948857159,-1.3217493338386546,0.347697340190717,-96.98678455395968
1.0301627375198281,2.4265087331498343,-1.0851272065694237,1.2063847872683655,-79.44070887258272
0.07591866630839701,-0.23085928157069321,-1.3605156582760833,-1.9301312746890789,-129.18949968104855
1.5560278884694854,-1.371895693146087,0.4770407875598128,0.6707718781278476,62.32886604847724
-1.0305672850860286,-1.5620396850419824,1.1993100507507548,-1.9953064034435963,106.66080142184467
-0.31165413470580783,-1.029729982591364,0.9438526844640436,-1.0879979572339975,87.60099583002683
0.9762129901393184,0.6133343486717976,0.45511215319269877,0.6362750936550127,34.5314131142507
1.4657830773570044,-0.2995825264617891,0.6421579525804936,-0.2687550667503889,46.55282487232881
0.8992576236253108,-0.2416893575368465,0.3871906083973348,0.6416156517293363,31.94554403210046
0.06107147484631552,0.23731399612035647,-0.9807105554418901,1.2571730248111903,-65.47392741627044
-2.1043215269767144,0.21970761980426318,-0.6977471521122092,1.0913913032335325,-74.68080019639584
0.3481307834811128,0.40642987416821663,1.9648541536978583,-0.7593711109139905,164.63627639080596
0.8222317311584363,0.3628462031984542,-1.0924360820693162,0.5853566968185274,-87.14436417367808
-0.31445508832681346,-0.4357568561948363,0.36826128469497915,1.6224219236011281,48.212208223811
-0.5044429836134081,-0.86914269343086,0.9069731908245725,1.3363819771952523,58.41420344774865
0.06787509126268171,1.3935351800865645,-0.6407687994609613,-0.602002419652809,-54.046649707741516
0.6290243958296917,-0.9864952846548481,-0.5610103340918524,0.32107704616675686,-52.599907468125664
-0.953014789693618,0.38462054181453026,0.4526848884237686,-0.777621297403755,40.91395196533932
-1.7350911066825774,-0.6539951301409587,-1.5458344825650252,-0.028058839520986024,-141.23877533954513
0.27194046709233954,0.6258873038872139,0.8937021059672913,1.7977965441648378,85.480460634648
0.06639483431983982,-0.6610546314198992,-1.818718287859295,0.45615444321291043,-167.3683187037931
-0.20448594201808382,-2.4478894904454136,-0.95074507587306,0.04288617751296073,-58.32604193517411
0.29964956761825556,-1.5409870431722845,0.33540672068585997,0.6017618316496351,15.352958745115561
0.04931470101546326,-0.07251982320558807,-1.6465336297073365,-0.2730259889331874,-121.96085348165232
0.29415014926805644,1.5685559999541858,0.23084668211763715,-2.0907150398074803,4.467522911322355
-0.7028657496233282,-0.41883838200220225,0.32710589825660613,-0.7233568940243694,42.23418597268622
-0.39742714233549137,0.8919867834304057,-0.7050900155924165,0.8712011052229528,-69.7198040963912
0.28414948989706446,-0.5002870909767472,-1.3807935368094542,-0.3565371197222887,-103.05794071030519
0.31881936600729205,-1.9876697127454948,0.8673578305728493,1.4923113829148142,64.52757871202246
-1.6298167058568165,0.9531254607478229,-1.6161230166033203,0.06455053266789046,-130.87089474300436
-3.384543643266962,-0.8556122910603057,-0.5166140602260338,-0.013655846425205214,-26.374357345157737
-0.4824495471874664,-0.1268739639801432,0.28452554860973334,0.8496521075367219,27.048938812509917
-0.1011362003889222,1.3345774064527405,0.722605123065132,-2.3028997255825607,56.57862569387924
-1.6995214075178053,-0.7745247267638884,0.012335133669991305,-0.12805335676242915,-0.2691859273627746
0.14020857315531154,1.6695116833196026,-0.23064163590025064,1.70303540882524,-28.16992619168864
-2.060179230714955,-0.2930442881449695,0.4550222730138336,-0.6187128116963482,33.250882443258924
-0.5914438948086416,0.33473268312571913,-0.018943835119006505,-0.001924591187899797,11.263851867985787
-0.2412801006110496,-0.5379827362644399,0.8403998606756141,0.6697318482260579,64.48716570455986
-1.3473815888551641,0.7908825924319408,0.960288316211817,0.5325091480833246,98.33764511732575
-0.3382426967462442,0.4297258417244998,-0.6121859202679557,-0.6921859642228041,-42.97908861892188
-0.32439383074013867,-0.5117763457953073,0.33427439046691415,-0.6595019084453506,37.632520270608595
-0.013224287000827586,0.018171366915687572,-1.3166894656044759,-0.9434870283468743,-112.16772818434231
-0.5029042988594135,0.34237017095182776,-0.5733874158674706,-0.05321609115705755,-44.35349110375269
-0.52577772111035,0.6829270282321109,-0.7126695210060733,-0.6430992017196362,-72.53558704019242
0.19955551952069617,1.098568933423808,0.12355359237305591,0.7892896861155353,11.897328282697982
-0.6201107042246542,-1.6591594321507532,-1.0273606469034156,0.7804688360809413,-103.87121520798121
0.3949617167748966,0.3986432766145941,-0.09301834709594697,0.14574164198028494,-12.909869419598422
-1.0894957181907146,2.1452951716032405,0.6466186927034238,0.32691610153332756,54.42101994488617
1.4943824208624654,-0.059008162583790484,0.07746576182437351,-0.1304684442854515,7.517645365121896
-0.25161871071338965,1.7383277686705938,-1.266914851344687,1.0261654064058605,-113.76410818854588
0.14110657356612719,-0.10708306664300682,-0.20050705626192306,-0.40573060052142634,-24.90980121640864
0.5304233240722092,0.3613989570516917,0.3580061956451438,-1.642496424478585,20.91705390541553
0.05763388676155605,-0.5123112101942175,1.0265413137564408,0.028901766379240974,88.76981974195606
0.08500480439819702,0.6309839936091589,0.12786849475484807,-0.9194475652336941,13.881549928822363
-0.9108008973787777,0.2575480351629338,0.45169397228549196,-0.31875279927267103,27.898700171638836
-0.44369124570720897,-0.4616074770443174,-0.1569891615080073,-0.049787743503638786,-15.736832041087824
-0.0018853179325212556,2.072173297020304,1.154089492030005,0.6426774514567983,101.285089183615
2.2463454417823785,-0.07065962200293682,0.06867943246923355,0.8060596731272682,0.8414444207418859
-1.1776022803189843,1.303138272501528,0.03787325461886041,0.7574972478793348,-0.5153588505759839
-0.46746457019909105,1.0233963925779477,-0.5693396910286801,0.9449505077293123,-60.9476943838553
-1.8215456964959411,0.731035628096524,-1.9452134526982146,0.5074231938045421,-164.91381909974737
-0.23575879955833287,-0.8678158984020123,-0.6474779802678821,0.4096021780326593,-50.57059865876338
-0.6061222725114277,1.3435631463188593,-0.2993399611170147,-1.0220332397969913,-32.68583158436031
-0.8855022203840357,-0.14709037245237472,0.4116033361252275,-1.8267223660349703,33.11377701799794
0.7277896648425374,-1.9941347783015018,-0.9680852243498959,0.3051135663660738,-83.79894844589695
0.2580481857795949,0.9236369783567844,0.7696238171121779,-0.03770464946906222,64.6801808994652
-0.5862965645218087,0.4585664141497619,-0.7509741981901245,1.214471875813201,-48.417157249445964
-1.3891745095856918,-0.9406763407114561,-0.2193473099313824,0.02829766178526622,-20.957047781605958
-1.4528320563796513,-0.45641070928264255,-0.509003918015762,0.0708085816388488,-61.363936827024126
2.1111746090677435,0.13461805180500894,-0.4379780246810495,0.4443207294212053,-25.737714395338536
1.624319414946617,0.8946134928883233,-1.6757711357619895,-0.33694652973809514,-133.80860250134222
-2.117989485133341,-0.48592485635988736,-0.707339403921409,0.02603637287391534,-68.85566311952121
-0.43081236921816507,-0.07100518618862509,-0.28760027015963313,0.2483847165081344,-23.437821257824893
-1.2364813573448732,-1.3714162473160298,-1.7275190593767795,-0.027258090600186885,-148.3741964612861
-0.5170327363615401,-0.39099506415313356,0.5523830118644838,-1.2070773065108238,43.099300750218084
-0.008353850507331503,-0.12002840166814858,-1.0144956780334415,1.7839020996541786,-84.61483000430067
0.08143408512169155,-0.18406431739565227,-0.2860282243101004,-0.9113720300586715,-31.747668320446966
0.34778485029625794,-1.227002488890194,0.28947479259882125,-0.7793637169096772,36.97696206493102
-1.8070543328871076,-0.5897364081267067,0.47525245422797274,0.4686081191361024,49.62157622903435
1.640892810758796,0.12113711073658082,-0.03519033809696935,-0.09231366356871352,1.5677636674333635
2.2977762371294315,-1.0624017366838217,0.8208699193441824,1.0910232019157735,68.68966875419356
1.101946558080844,0.8696267734309961,3.2290398144226304,-0.724110941754466,292.6757645416483
0.2770977359029571,-2.045015596674986,1.3763433949244206,-2.0950844161668316,123.7681593442757
0.7000388539394623,1.2255568849831822,0.08356856732486971,-1.1034999448106073,18.691226382263824
0.39014358558996637,1.2986287946969615,-1.789834598850676,1.6690075968260036,-136.34002717240537
0.23589579784809173,1.2600449086565297,0.005383744629271243,-0.24587188445391503,-6.303107401193243
-1.3834184166594954,1.6420413117935575,-1.4989296696004235,0.6403443513061284,-128.425373237535
-0.07186185166915587,-0.8566805356535615,-1.4014696345904951,0.35556524179541715,-123.2917187176586
-1.0097346017847892,0.6625945337534936,0.10117809502304782,0.2694256020619018,23.60078594622312
1.7618489419138794,0.33369222651153596,-0.7140191177734828,0.860561612378318,-67.68629382998685
-1.225826295459056,-0.03372163938181537,1.0977604427268393,-1.6126624706126835,99.19884413658414
1.2538565482798338,-1.8680184010586234,0.6276791526189416,0.8291491326096148,43.583563406433356
-0.697305345107059,1.9559956449388551,0.12039427602036307,2.349004467896788,7.592792438507455
-0.32223645331670064,0.4810927625081749,0.5436659701871062,-0.28774140637384193,54.48951146325137
1.3728052662800323,0.42237327268825026,-0.5750522906703723,1.4895384000921261,-58.458235923427466
0.15354945580133883,-0.30112405829280814,1.304088891165756,-0.7063003372398503,111.58339072429169
0.1428374207384409,0.5957524065222067,0.7224683145180966,-1.7903161963696759,59.04510494095814
